CustomerKey;GeographyKey;CustomerAlternateKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;NumberCarsOwned;DateFirstPurchase;CommuteDistance;BirthYear;FirstPurchaseYear
11360;26;AW00011360;Tyrone;Serrano;Monday, January 30, 1984;S;M;£10,000;0;0;Partial College;Manual;1;2011-06-27;2-5 Miles;1984;2011
12241;19;AW00012241;Kristine;Sandberg;Sunday, May 5, 1985;S;F;£10,000;0;0;Partial College;Manual;1;2011-12-16;0-1 Miles;1985;2011
12242;29;AW00012242;Gilbert;Liang;Friday, August 3, 1984;S;M;£10,000;0;0;Partial College;Manual;1;2011-12-16;2-5 Miles;1984;2011
12243;34;AW00012243;Kristy;Rubio;Friday, November 15, 1985;S;F;£10,000;0;0;Partial College;Manual;1;2011-12-24;2-5 Miles;1985;2011
12275;125;AW00012275;Adriana;Madan;Sunday, June 7, 1981;S;F;£20,000;0;0;Partial College;Manual;1;2012-07-15;2-5 Miles;1981;2012
12571;2;AW00012571;Jennifer;Green;Saturday, November 16, 1985;M;F;£10,000;0;0;Partial College;Manual;1;2011-12-29;0-1 Miles;1985;2011
12572;29;AW00012572;Alisha;Chander;Sunday, November 24, 1985;S;F;£10,000;0;0;Partial College;Manual;1;2012-01-22;2-5 Miles;1985;2012
12574;15;AW00012574;Derek;Raje;Saturday, August 10, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2012-01-15;0-1 Miles;1985;2012
12576;35;AW00012576;Walter;Dominguez;Monday, September 10, 1984;S;M;£10,000;0;0;Partial College;Manual;1;2012-01-04;2-5 Miles;1984;2012
12577;5;AW00012577;Francis;Sanz;Saturday, February 16, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2012-02-15;2-5 Miles;1985;2012
12611;273;AW00012611;Manuel;Sara;Tuesday, April 7, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-07-01;2-5 Miles;1981;2013
12616;134;AW00012616;Kelsey;Tang;Wednesday, October 8, 1980;S;F;£20,000;0;0;Partial College;Manual;1;2013-05-20;0-1 Miles;1980;2013
13518;28;AW00013518;Brendan;Goldstein;Friday, January 11, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2012-06-17;0-1 Miles;1985;2012
13519;35;AW00013519;Lucas;Foster;Sunday, April 1, 1984;S;M;£10,000;0;0;Partial College;Manual;1;2012-06-26;2-5 Miles;1984;2012
13520;32;AW00013520;Carol;Nelson;Monday, August 8, 1983;S;F;£10,000;0;0;Partial College;Manual;1;2012-06-17;2-5 Miles;1983;2012
13550;208;AW00013550;Joe;Malhotra;Friday, November 29, 1974;S;M;£20,000;0;0;Partial College;Manual;1;2013-03-21;2-5 Miles;1974;2013
14124;4;AW00014124;Justin;Li;Tuesday, March 11, 1986;M;M;£10,000;0;0;Partial College;Manual;1;2013-04-28;0-1 Miles;1986;2013
14152;190;AW00014152;Luke;Turner;Sunday, September 7, 1975;S;M;£20,000;0;0;Partial College;Manual;1;2013-07-25;2-5 Miles;1975;2013
14153;120;AW00014153;Dylan;Lewis;Thursday, May 13, 1976;S;M;£20,000;0;0;Partial College;Manual;1;2013-05-11;2-5 Miles;1976;2013
15028;40;AW00015028;Tabitha;Alvarez;Saturday, September 7, 1985;S;F;£10,000;0;0;Partial College;Manual;1;2012-10-22;0-1 Miles;1985;2012
15068;160;AW00015068;Jessica;Barnes;Friday, February 13, 1981;S;F;£20,000;0;0;Partial College;Manual;1;2013-05-05;2-5 Miles;1981;2013
15076;162;AW00015076;Sheila;Ramos;Wednesday, December 18, 1974;M;F;£20,000;0;0;Partial College;Manual;1;2013-12-18;1-2 Miles;1974;2013
15464;22;AW00015464;Kristi;Blanco;Wednesday, October 2, 1985;M;F;£10,000;0;0;Partial College;Manual;1;2013-09-06;0-1 Miles;1985;2013
15465;34;AW00015465;Jacquelyn;Navarro;Monday, March 3, 1986;M;F;£10,000;0;0;Partial College;Manual;1;2013-03-02;0-1 Miles;1986;2013
15640;21;AW00015640;Gary;Gomez;Monday, October 14, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2013-01-28;1-2 Miles;1985;2013
15671;268;AW00015671;Lawrence;Torres;Sunday, November 24, 1974;S;M;£20,000;0;0;Partial College;Manual;1;2013-02-28;0-1 Miles;1974;2013
15673;209;AW00015673;Jon;Goel;Wednesday, June 4, 1980;S;M;£20,000;0;0;Partial College;Manual;1;2013-04-10;0-1 Miles;1980;2013
16515;31;AW00016515;Troy;Sai;Saturday, August 3, 1985;M;M;£10,000;0;0;Partial College;Manual;1;2011-01-17;0-1 Miles;1985;2011
16556;162;AW00016556;Angelica;Butler;Sunday, July 6, 1975;S;F;£20,000;0;0;Partial College;Manual;1;2013-06-21;0-1 Miles;1975;2013
16557;197;AW00016557;Derek;Chander;Monday, April 13, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-03-26;2-5 Miles;1981;2013
16558;177;AW00016558;Preston;Sara;Monday, April 13, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-03-24;2-5 Miles;1981;2013
17726;36;AW00017726;Caroline;Griffin;Thursday, March 20, 1986;S;F;£10,000;0;0;Partial College;Manual;1;2011-04-29;1-2 Miles;1986;2011
17730;34;AW00017730;Bridget;Tang;Sunday, April 1, 1984;S;F;£10,000;0;0;Partial College;Manual;1;2011-04-11;2-5 Miles;1984;2011
17731;10;AW00017731;Tracy;Sharma;Tuesday, November 1, 1983;M;F;£10,000;0;0;Partial College;Manual;1;2013-12-05;1-2 Miles;1983;2013
17758;128;AW00017758;Linda;Gill;Sunday, December 21, 1975;M;F;£20,000;0;0;Partial College;Manual;1;2013-07-26;1-2 Miles;1975;2013
17760;237;AW00017760;Diana;Romero;Monday, January 12, 1981;S;F;£20,000;0;0;Partial College;Manual;1;2013-10-16;2-5 Miles;1981;2013
17904;39;AW00017904;Gina;Torres;Sunday, October 13, 1985;S;F;£10,000;0;0;Partial College;Manual;1;2011-04-02;0-1 Miles;1985;2011
17905;11;AW00017905;Calvin;Yuan;Friday, January 17, 1986;M;M;£10,000;0;0;Partial College;Manual;1;2013-11-09;2-5 Miles;1986;2013
17906;24;AW00017906;Jonathon;Vazquez;Wednesday, August 8, 1984;M;M;£10,000;0;0;Partial College;Manual;1;2013-12-04;2-5 Miles;1984;2013
17955;175;AW00017955;Ronnie;Zhao;Saturday, May 1, 1976;S;M;£20,000;0;0;Partial College;Manual;1;2013-11-14;2-5 Miles;1976;2013
17961;258;AW00017961;Meghan;Blanco;Wednesday, May 14, 1975;S;F;£20,000;0;0;Partial College;Manual;1;2013-11-04;0-1 Miles;1975;2013
19265;20;AW00019265;Dale;Raji;Wednesday, August 22, 1984;M;M;£10,000;0;0;Partial College;Manual;1;2013-11-25;0-1 Miles;1984;2013
19296;198;AW00019296;Jake;Zheng;Thursday, July 4, 1974;S;M;£20,000;0;0;Partial College;Manual;1;2012-06-14;2-5 Miles;1974;2012
19423;184;AW00019423;Maria;Price;Wednesday, February 4, 1976;S;F;£20,000;0;0;Partial College;Manual;1;2012-10-17;2-5 Miles;1976;2012
19431;220;AW00019431;Bonnie;She;Sunday, February 16, 1975;S;F;£20,000;0;0;Partial College;Manual;1;2013-09-22;2-5 Miles;1975;2013
20151;33;AW00020151;Jamie;Guo;Saturday, April 5, 1986;M;F;£10,000;0;0;Partial College;Manual;1;2011-10-01;2-5 Miles;1986;2011
20155;6;AW00020155;Jay;Fernandez;Wednesday, April 6, 1983;M;M;£10,000;0;0;Partial College;Manual;1;2013-06-29;2-5 Miles;1983;2013
20815;13;AW00020815;Tracy;Andersen;Saturday, August 4, 1984;S;F;£10,000;0;0;Partial College;Manual;1;2011-12-19;2-5 Miles;1984;2011
20817;33;AW00020817;Geoffrey;Rodriguez;Wednesday, October 5, 1983;S;M;£10,000;0;0;Partial College;Manual;1;2011-12-06;0-1 Miles;1983;2011
20849;269;AW00020849;Faith;Washington;Tuesday, January 20, 1981;S;F;£20,000;0;0;Partial College;Manual;1;2013-10-03;2-5 Miles;1981;2013
21028;235;AW00021028;Joe;Suri;Monday, October 19, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-09-18;2-5 Miles;1981;2013
22400;38;AW00022400;Ruben;Martin;Saturday, November 16, 1985;M;M;£10,000;0;0;Partial College;Manual;1;2012-04-30;0-1 Miles;1985;2012
22402;26;AW00022402;Clarence;Xie;Monday, March 10, 1986;M;M;£10,000;0;0;Partial College;Manual;1;2012-05-10;2-5 Miles;1986;2012
22434;247;AW00022434;Billy;Schmidt;Sunday, February 29, 1976;S;M;£20,000;0;0;Partial College;Manual;1;2013-10-18;0-1 Miles;1976;2013
22438;215;AW00022438;Casey;Jim√©nez;Sunday, December 8, 1974;S;M;£20,000;0;0;Partial College;Manual;1;2013-06-05;2-5 Miles;1974;2013
22571;9;AW00022571;Armando;Vazquez;Friday, August 9, 1985;M;M;£10,000;0;0;Partial College;Manual;1;2012-05-07;2-5 Miles;1985;2012
22572;19;AW00022572;Karen;Cai;Saturday, May 3, 1986;M;F;£10,000;0;0;Partial College;Manual;1;2012-05-25;2-5 Miles;1986;2012
22573;4;AW00022573;Lance;Sanz;Monday, September 23, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2012-05-22;0-1 Miles;1985;2012
23994;36;AW00023994;Raymond;Subram;Tuesday, April 8, 1986;M;M;£10,000;0;0;Partial College;Manual;1;2012-09-25;0-1 Miles;1986;2012
23998;29;AW00023998;Arturo;Raji;Wednesday, November 23, 1983;M;M;£10,000;0;0;Partial College;Manual;1;2012-09-04;2-5 Miles;1983;2012
23999;37;AW00023999;Gilbert;Li;Tuesday, February 21, 1984;M;M;£10,000;0;0;Partial College;Manual;1;2012-09-27;2-5 Miles;1984;2012
24028;209;AW00024028;Adam;Hayes;Thursday, December 3, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-12-23;2-5 Miles;1981;2013
24029;209;AW00024029;Haley;Howard;Thursday, December 4, 1975;S;F;£20,000;0;0;Partial College;Manual;1;2013-12-01;2-5 Miles;1975;2013
24031;266;AW00024031;Tammy;Suri;Thursday, October 23, 1975;M;F;£20,000;0;0;Partial College;Manual;1;2013-06-02;1-2 Miles;1975;2013
24036;174;AW00024036;Jay;Vazquez;Tuesday, December 23, 1980;S;M;£20,000;0;0;Partial College;Manual;1;2013-09-20;2-5 Miles;1980;2013
24037;209;AW00024037;Ramon;Guo;Monday, October 13, 1980;S;M;£20,000;0;0;Partial College;Manual;1;2013-12-27;2-5 Miles;1980;2013
24161;4;AW00024161;Luke;Kumar;Saturday, August 3, 1985;M;M;£10,000;0;0;Partial College;Manual;1;2012-10-22;2-5 Miles;1985;2012
25555;9;AW00025555;Trisha;Lu;Monday, August 12, 1985;M;F;£10,000;0;0;Partial College;Manual;1;2011-02-16;0-1 Miles;1985;2011
25558;4;AW00025558;Zachary;Wilson;Thursday, September 12, 1985;S;M;£10,000;0;0;Partial College;Manual;1;2011-03-03;1-2 Miles;1985;2011
25591;178;AW00025591;Preston;Ray;Monday, October 20, 1975;S;M;£20,000;0;0;Partial College;Manual;1;2013-12-25;2-5 Miles;1975;2013
25705;30;AW00025705;Levi;Prasad;Sunday, December 23, 1984;S;M;£10,000;0;0;Partial College;Manual;1;2011-06-27;2-5 Miles;1984;2011
25708;23;AW00025708;Misty;Sharma;Friday, January 6, 1984;S;F;£10,000;0;0;Partial College;Manual;1;2011-06-23;0-1 Miles;1984;2011
25745;132;AW00025745;Mayra;Arun;Sunday, December 8, 1974;S;F;£20,000;0;0;Partial College;Manual;1;2013-07-28;2-5 Miles;1974;2013
26945;220;AW00026945;Katelyn;Hill;Saturday, January 10, 1976;S;F;£20,000;0;0;Partial College;Manual;1;2013-05-30;0-1 Miles;1976;2013
26949;252;AW00026949;Lindsey;Chander;Monday, August 25, 1975;S;F;£20,000;0;0;Partial College;Manual;1;2013-07-26;2-5 Miles;1975;2013
27860;5;AW00027860;Hector;Martin;Thursday, December 19, 1985;M;M;£10,000;0;0;Partial College;Manual;1;2013-12-21;2-5 Miles;1985;2013
27907;237;AW00027907;Michael;Taylor;Monday, April 13, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-10-24;2-5 Miles;1981;2013
27909;245;AW00027909;Mayra;Randall;Monday, November 9, 1981;S;F;£20,000;0;0;Partial College;Manual;1;2013-10-10;2-5 Miles;1981;2013
28480;6;AW00028480;Arthur;Vazquez;Tuesday, February 25, 1986;S;M;£10,000;0;0;Partial College;Manual;1;2013-05-13;1-2 Miles;1986;2013
28511;238;AW00028511;Chase;Rivera;Friday, March 13, 1981;S;M;£20,000;0;0;Partial College;Manual;1;2013-12-21;2-5 Miles;1981;2013
29454;21;AW00029454;Victoria;Bradley;Sunday, July 24, 1983;M;F;£10,000;0;0;Partial College;Manual;1;2013-09-14;2-5 Miles;1983;2013
29456;5;AW00029456;Lindsay;She;Sunday, December 25, 1983;S;F;£10,000;0;0;Partial College;Manual;1;2013-09-08;2-5 Miles;1983;2013
29457;33;AW00029457;Cynthia;Kapoor;Wednesday, January 25, 1984;S;F;£10,000;0;0;Partial College;Manual;1;2013-09-12;2-5 Miles;1984;2013
11021;536;AW00011021;Destiny;Wilson;Friday, March 2, 1984;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-01-23;1-2 Miles;1984;2013
11156;334;AW00011156;Maria;Roberts;Thursday, August 6, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-01-08;1-2 Miles;1981;2013
11161;311;AW00011161;Emily;Wood;Saturday, October 20, 1979;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-06-01;1-2 Miles;1979;2013
11162;331;AW00011162;Chase;Cox;Sunday, September 2, 1979;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-02-18;5-10 Miles;1979;2013
11163;372;AW00011163;Gabriel;Wang;Wednesday, June 18, 1980;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-05-01;5-10 Miles;1980;2013
11164;374;AW00011164;Devin;Brooks;Friday, November 2, 1979;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-04-27;1-2 Miles;1979;2013
11165;348;AW00011165;Jocelyn;Alexander;Monday, January 15, 1979;M;F;£60,000;0;0;Partial College;Skilled Manual;1;2013-05-25;1-2 Miles;1979;2013
11724;65;AW00011724;Jason;Carter;Thursday, October 12, 1972;S;M;£70,000;0;0;Partial College;Skilled Manual;1;2013-02-05;2-5 Miles;1972;2013
11870;612;AW00011870;Jillian;Garcia;Monday, July 10, 1978;S;F;£70,000;0;0;Partial College;Skilled Manual;1;2013-07-20;0-1 Miles;1978;2013
11923;343;AW00011923;Sarah;Bryant;Sunday, April 21, 1985;M;F;£60,000;0;0;Partial College;Skilled Manual;1;2013-02-12;1-2 Miles;1985;2013
11925;609;AW00011925;Ashlee;Jai;Saturday, May 5, 1984;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2011-10-09;5-10 Miles;1984;2011
11926;546;AW00011926;Eduardo;Foster;Thursday, September 15, 1983;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-05-04;5-10 Miles;1983;2013
12040;359;AW00012040;Richard;Torres;Monday, February 15, 1982;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-02-13;5-10 Miles;1982;2013
12046;358;AW00012046;Alexa;Cook;Tuesday, January 15, 1980;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-02-17;1-2 Miles;1980;2013
12047;383;AW00012047;Alexandra;Davis;Saturday, September 22, 1979;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-05-02;1-2 Miles;1979;2013
13162;311;AW00013162;Nina;Nath;Tuesday, October 20, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-07-16;5-10 Miles;1981;2013
13166;343;AW00013166;Kyle;Chen;Thursday, September 10, 1981;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-03-22;1-2 Miles;1981;2013
13937;545;AW00013937;Victoria;Ware;Monday, March 19, 1984;S;F;£70,000;0;0;Partial College;Skilled Manual;1;2013-08-05;2-5 Miles;1984;2013
14105;336;AW00014105;Jackson;Zhang;Thursday, June 3, 1982;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2012-04-06;1-2 Miles;1982;2012
14106;348;AW00014106;Melissa;Hughes;Sunday, July 12, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2012-04-26;1-2 Miles;1981;2012
14351;299;AW00014351;Riley;Gray;Saturday, August 1, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-03-20;5-10 Miles;1981;2013
14355;543;AW00014355;Ian;King;Friday, May 11, 1979;M;M;£60,000;0;0;Partial College;Skilled Manual;1;2012-08-14;5-10 Miles;1979;2012
15273;336;AW00015273;Brandon;Alexander;Wednesday, November 11, 1981;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-04-06;5-10 Miles;1981;2013
15427;359;AW00015427;Jade;Murphy;Friday, May 17, 1985;S;F;£60,000;0;0;Partial College;Skilled Manual;1;2012-06-09;1-2 Miles;1985;2012
15430;612;AW00015430;Alfredo;Jim√©nez;Wednesday, December 7, 1983;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-02-03;5-10 Miles;1983;2013
15431;299;AW00015431;John;Jackson;Wednesday, September 14, 1983;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-04-26;5-10 Miles;1983;2013
15550;611;AW00015550;Orlando;Alonso;Wednesday, May 17, 1978;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-11-29;0-1 Miles;1978;2013
15834;644;AW00015834;Rebecca;Green;Tuesday, September 22, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2012-10-14;1-2 Miles;1981;2012
16024;627;AW00016024;Isaac;Hill;Tuesday, February 14, 1984;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2014-01-09;5-10 Miles;1984;2014
16133;51;AW00016133;Dylan;Simmons;Wednesday, August 9, 1978;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-02-07;0-1 Miles;1978;2013
16136;611;AW00016136;George;Srini;Friday, December 1, 1972;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-11-27;2-5 Miles;1972;2013
16752;374;AW00016752;Mason;Wright;Sunday, August 27, 1978;S;M;£60,000;0;0;Partial College;Skilled Manual;1;2013-08-17;5-10 Miles;1978;2013
17025;50;AW00017025;Ryan;Taylor;Sunday, October 29, 1972;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-07-15;2-5 Miles;1972;2013
17026;60;AW00017026;Jordan;Li;Tuesday, January 9, 1973;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-02-28;0-1 Miles;1973;2013
17027;71;AW00017027;Brianna;Taylor;Sunday, December 24, 1972;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-02-02;0-1 Miles;1972;2013
17358;383;AW00017358;Sydney;Bell;Tuesday, August 25, 1981;M;F;£60,000;0;0;Partial College;Skilled Manual;1;2013-06-14;5-10 Miles;1981;2013
17377;542;AW00017377;Isabel;Wood;Monday, September 5, 1983;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-09-27;1-2 Miles;1983;2013
17378;543;AW00017378;Zachary;Foster;Wednesday, December 7, 1983;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2014-01-17;5-10 Miles;1983;2014
17867;66;AW00017867;Stephanie;Sanchez;Monday, January 2, 1978;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-09-11;0-1 Miles;1978;2013
18339;298;AW00018339;Donna;Nath;Tuesday, December 1, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-10-13;5-10 Miles;1981;2013
18340;299;AW00018340;Arianna;Cooper;Tuesday, October 20, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-11-08;5-10 Miles;1981;2013
18341;312;AW00018341;Russell;Goel;Saturday, October 31, 1981;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2014-01-12;1-2 Miles;1981;2014
18342;343;AW00018342;Victoria;James;Tuesday, January 12, 1982;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-05-26;5-10 Miles;1982;2013
18343;348;AW00018343;Dalton;Green;Monday, January 25, 1982;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-08-16;1-2 Miles;1982;2013
18344;385;AW00018344;Caleb;Turner;Thursday, August 20, 1981;S;M;£60,000;0;0;Partial College;Skilled Manual;1;2013-10-19;5-10 Miles;1981;2013
18350;383;AW00018350;Emma;Ross;Thursday, May 10, 1979;M;F;£60,000;0;0;Partial College;Skilled Manual;1;2013-10-20;5-10 Miles;1979;2013
18359;345;AW00018359;Alexandria;Bryant;Saturday, September 8, 1984;S;F;£60,000;0;0;Partial College;Skilled Manual;1;2014-01-11;1-2 Miles;1984;2014
18770;301;AW00018770;Aaron;Hernandez;Thursday, December 3, 1981;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-08-22;5-10 Miles;1981;2013
18774;385;AW00018774;Justin;Flores;Thursday, December 17, 1981;S;M;£60,000;0;0;Partial College;Skilled Manual;1;2014-01-26;1-2 Miles;1981;2014
18888;623;AW00018888;Devin;Powell;Friday, June 17, 1983;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-04-24;5-10 Miles;1983;2013
18889;627;AW00018889;Katelyn;Murphy;Tuesday, September 14, 1982;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-02-01;1-2 Miles;1982;2013
19526;64;AW00019526;Angela;Cooper;Sunday, December 31, 1972;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-06-03;2-5 Miles;1972;2013
19669;638;AW00019669;Hailey;Hill;Tuesday, October 25, 1983;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-06-24;5-10 Miles;1983;2013
19754;612;AW00019754;Francisco;Rana;Wednesday, January 19, 1983;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-10-21;1-2 Miles;1983;2013
20288;329;AW00020288;Jeremiah;Edwards;Wednesday, July 22, 1981;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-11-09;1-2 Miles;1981;2013
20289;339;AW00020289;Jada;Richardson;Wednesday, December 9, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-08-22;1-2 Miles;1981;2013
20311;338;AW00020311;Cole;Bell;Friday, August 10, 1984;M;M;£60,000;0;0;Partial College;Skilled Manual;1;2013-11-17;1-2 Miles;1984;2013
20315;644;AW00020315;Devin;Ramirez;Wednesday, February 22, 1984;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-06-15;5-10 Miles;1984;2013
21261;368;AW00021261;Jessica;Kelly;Tuesday, December 1, 1981;S;F;£40,000;0;0;Partial College;Skilled Manual;1;2013-04-19;5-10 Miles;1981;2013
21264;634;AW00021264;Caleb;Butler;Saturday, June 9, 1984;S;M;£60,000;0;0;Partial College;Skilled Manual;1;2013-09-11;5-10 Miles;1984;2013
21275;347;AW00021275;Abigail;Cox;Saturday, May 25, 1985;M;F;£60,000;0;0;Partial College;Skilled Manual;1;2013-10-16;5-10 Miles;1985;2013
22039;335;AW00022039;Marissa;Simmons;Thursday, September 13, 1979;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-12-13;5-10 Miles;1979;2013
22040;385;AW00022040;Devin;Brown;Monday, April 14, 1980;M;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-05-16;1-2 Miles;1980;2013
22060;542;AW00022060;Evan;Hill;Saturday, May 5, 1984;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-03-07;5-10 Miles;1984;2013
22159;631;AW00022159;David;Davis;Sunday, November 14, 1982;S;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-12-11;5-10 Miles;1982;2013
22882;60;AW00022882;Charles;Jones;Friday, September 1, 1972;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-08-26;0-1 Miles;1972;2013
22883;545;AW00022883;Xavier;Morgan;Friday, November 10, 1972;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-03-21;0-1 Miles;1972;2013
22884;548;AW00022884;Danielle;Richardson;Sunday, November 19, 1978;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-12-26;0-1 Miles;1978;2013
23089;618;AW00023089;Lucas;Walker;Sunday, May 22, 1983;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-03-11;5-10 Miles;1983;2013
23578;336;AW00023578;Eric;Lal;Saturday, January 9, 1982;M;M;£40,000;0;0;Partial College;Skilled Manual;1;2013-03-16;5-10 Miles;1982;2013
23580;311;AW00023580;Ryan;Jones;Thursday, December 6, 1979;S;M;£50,000;0;0;Partial College;Skilled Manual;1;2013-02-25;5-10 Miles;1979;2013
23581;374;AW00023581;Jan;Hill;Saturday, May 3, 1980;S;F;£50,000;0;0;Partial College;Skilled Manual;1;2013-08-17;1-2 Miles;1980;2013
